x,y
-10.059697412560606,-0.5746584832856638
4.8254148892287345,-8.817290614297534
-5.953445665000287,8.21554219990208
-8.86356460229818,4.528246714752464
6.891827253059632,7.173346062609559
7.094041389969624,6.911162071270075
-7.362999067003739,-6.876821582612784
-4.51105678776948,-8.927142642364686
1.6772466409473215,-9.670263446850274
-9.391430790830913,-3.493675309018893
-6.107505472820871,-7.951793799917032
9.94957219288884,0.8470700404312914
5.258167045363424,8.540835384784604
9.833638372149343,-0.9348661502895632
9.027301089602107,4.670848805161002
-4.343012933107565,-9.049873119957178
4.3997433879476135,8.782159212365281
-2.075803491183609,-9.78157686751413
-2.741203318534792,-9.659239047614781
0.9801411469694039,9.840012467482211
-1.237105338165802,9.976957379534873
-5.727425493766069,-8.40158934778871
-7.65890551399384,6.329026806822486
3.4287155823288384,9.43941854376616
-1.150960226089209,-9.954542826755034
5.7199076914295865,8.320373300302505
6.154270533680083,-7.86812486267413
-9.851333420629855,-0.910590701944134
7.945693108826196,6.219525783342229
-3.4074909255292427,-9.294333227831448
-10.107177332073675,-1.2228691379891292
-2.990546243223535,9.601110169548097
-8.78587883014274,4.649100389744086
-3.0238284828310076,9.648111505129465
-0.8174488777360522,9.965610874834004
5.154041370992137,8.54362549672783
-6.462928574533626,7.5414488872732095
-0.06086261501116284,9.81199334012071
-4.0861071742968695,-9.193267438984055
-3.970437648056927,-9.000326623338868
-9.920007410254975,-0.11470604061305997
1.754359765443841,-9.888871748848315
5.401967815153819,-8.355830161608203
-8.783908992510336,-4.812223344773484
-7.246294407461941,-6.714056694401494
-2.044461573154981,9.753177552416656
7.909412132965827,-6.145586877564679
9.790515406616786,1.5006385442250079
-5.904507677607559,8.278765261701038
-1.7513404548846567,-9.780696390225497
8.881110221698984,4.888938037496536
4.069925652908196,9.115940745601375
-8.334434923767473,-5.236873544905997
-9.192203202290393,-3.639027906611437
-0.6963186353608977,-9.993378256379161
3.872962094323597,-9.331472680054322
7.032552491792449,7.356227350104547
9.946119506927122,1.1538234750316034
-3.658767817662828,-9.18002121946653
-3.182056713251004,9.509587834083272
-6.96922918339181,-7.055935447211157
5.873079388325854,8.142042734074076
-9.719020116494622,1.9148270453725125
-9.787259357020696,-0.27217061162411876
-8.718244873691559,-5.161710833616445
-9.943217809026963,-0.8246810201046553
-10.001298972408565,0.27085825374189804
-5.016870664369172,8.765520271025855
9.185852982521665,4.406029851434557
8.520308854926755,5.371190136497742
-9.156211124862816,4.04597419204263
-6.196922324094797,7.907341017962766
-9.919329581974274,-1.0090607157266944
-3.3790303344854644,9.415646329280305
-3.808525409185273,-9.26202306939711
6.512084412437369,-7.485031321553063
-3.022799569667502,9.53441316592592
3.5191558740777777,9.399526226180383
7.4903775320228325,6.703055369579043
-7.481346429330781,-6.701195094168274
-9.258559263990545,3.408659531894098
3.8435508402305127,9.36486762315636
-5.782810814091875,-8.298481858138501
5.948961977461511,8.02606049188789
-9.466525588800213,-3.3612476178518627
-9.833526531215027,-1.6938469178215751
-0.9968149044304373,-10.025763301374857
9.32987767941415,3.366224766900887
7.721542150870109,-6.563591243169943
-2.9312992957609083,-9.634149190126156
2.1276572699501872,9.845263057258824
4.058963812903809,9.12769507453849
102.64944404822955,
195.76591609108513,
302.76910141304285,
